,country,ISO,year,population,GDP,inflation,unemployment,GDP_change,ConfirmedCases,ConfirmedDeaths,CasesPer1k,DeathsPer1k,PopulationVaccinated,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,GDP per Capita
160,China,CHN,2018,1402760000.0,13894817549374.2,2.07479039965578,4.92999982833862,-385119951232.3008,,,,,,,,,,9905.34200388819
161,China,CHN,2019,1407745000.0,14279937500606.5,2.89923416358227,5.15000009536743,-407736392275.5,,,,,,,,,,10143.8381955585
162,China,CHN,2020,1411100000.0,14687673892882.0,2.4194218945778,5.6100001335144,-3046388752489.3984,93679.0,4733.0,0.0656999274999031,0.0033193966295225,0.0,71.3472,65.36909090909091,69.24803636363636,38.22727272727273,10408.66975613493
163,China,CHN,2021,1412360000.0,17734062645371.4,0.981015135544851,5.1100001335144,,115168.0,4890.0,0.0807671994136164,0.0034293519478725,84.68,71.18353424657533,72.90805479452054,74.39660273972602,62.5,12556.333120005806
164,Colombia,COL,2018,49276961.0,334198218100.719,3.24056932930567,9.35999965667725,11088677848.864014,,,,,,,,,,6782.037920331958
165,Colombia,COL,2019,50187406.0,323109540251.855,3.52301932741443,10.2799997329712,52809555313.88498,,,,,,,,,,6438.060182904353
166,Colombia,COL,2020,50930662.0,270299984937.97,2.52663500084712,15.5699996948242,-44164152303.360016,1642775.0,43213.0,32.057713661288005,0.8432743257264316,0.0,77.89796363636363,70.72970909090908,70.19476363636365,74.45454545454545,5307.2152279891825
167,Colombia,COL,2021,51516562.0,314464137241.33,3.49505757399453,13.8999996185303,,5157440.0,129942.0,99.58595895597328,2.509074013203659,54.6,61.00991780821918,64.87394520547946,63.79843835616438,72.3972602739726,6104.136709303893
168,Comoros,COM,2018,776313.0,1188797574.94753,,,-6221984.14628005,,,,,,,,,,1531.3379718586834
169,Comoros,COM,2019,790986.0,1195019559.09381,,,-30019671.647019863,,,,,,,,,,1510.7973580996504
170,Comoros,COM,2020,806166.0,1225039230.74083,,,-71050401.85956001,823.0,10.0,1.0110490586064476,0.0122849217327636,0.0,,,,,1519.5868229878586
171,Comoros,COM,2021,821625.0,1296089632.60039,,,,6515.0,157.0,7.856544205874018,0.1893288473249763,29.41,,,,,1577.471027050528
172,Congo (Brazzaville),COG,2018,5441062.0,13670036996.0023,1.15277896375521,,919697973.0107994,,,,,,,,,,2512.3839787163424
173,Congo (Brazzaville),COG,2019,5570733.0,12750339022.9915,2.20607305781519,,2267187847.1464005,,,,,,,,,,2288.8081376349396
174,Congo (Brazzaville),COG,2020,5702174.0,10483151175.8451,1.79537147083111,,-2883079043.6900997,,,,,,,,,,1838.448138524903
175,Congo (Brazzaville),COG,2021,5835806.0,13366230219.5352,1.71564275451263,,,,,,,,,,,,2290.3828913324396
176,"Congo, (Kinshasa)",COD,2018,87087355.0,47568210068.5136,,,-4207620657.3304977,,,,,,,,,,546.2125938778781
177,"Congo, (Kinshasa)",COD,2019,89906890.0,51775830725.8441,,,3058869865.7777023,,,,,,,,,,575.8827908055111
178,"Congo, (Kinshasa)",COD,2020,92853164.0,48716960860.0664,,1.47000002861023,-6634007732.993301,,,,,,,,,,524.666675441091
179,"Congo, (Kinshasa)",COD,2021,95894118.0,55350968593.0597,,,,,,,,,,,,,577.209215199828
180,Costa Rica,CRI,2018,5040734.0,62420165099.7231,2.22111461526584,9.01000022888184,-1997504982.8896027,,,,,,,,,,12383.149973738566
181,Costa Rica,CRI,2019,5084532.0,64417670082.6127,2.09604635327805,10.8100004196167,2259667849.5848007,,,,,,,,,,12669.341068679025
182,Costa Rica,CRI,2020,5123105.0,62158002233.0279,0.724911478131358,16.4300003051758,-2124436433.7110977,169321.0,2185.0,32.93637570900226,0.4250269070237593,0.0,66.28265454545455,54.36603636363636,55.09494545454546,49.27272727272727,12132.87688482432
183,Costa Rica,CRI,2021,5153957.0,64282438666.739,1.72647755109235,15.1400003433228,,570556.0,7353.0,110.42172313362542,1.423052128452856,67.66,56.327260273972605,57.38956164383561,60.47038356164384,35.821917808219176,12472.443729495415
184,Croatia,HRV,2018,4087843.0,62316840749.9705,1.50012501041753,8.43000030517578,-11142829.619400024,,,,,,,,,,15244.431048347624
185,Croatia,HRV,2019,4065253.0,62327983579.5899,0.771820346498083,6.61999988555908,4855971152.904594,,,,,,,,,,15331.883053672156
186,Croatia,HRV,2020,4047680.0,57472012426.6853,0.154811374562028,7.51000022888184,-11483070853.506897,210837.0,3920.0,51.68713686842686,0.960996298203035,0.0,50.39090909090909,57.34203636363636,55.50265454545455,70.22727272727273,14198.75395947439
187,Croatia,HRV,2021,3899000.0,68955083280.1922,2.55450699642046,7.6100001335144,,715245.0,12538.0,176.98954090287197,3.102566063153477,48.47,40.75468493150685,50.04868493150685,50.63920547945206,45.92465753424658,17685.325283455295
188,Cuba,CUB,2018,11328244.0,100050000000.0,,1.70000004768372,-3378000000.0,,,,,,,,,,8831.907222337371
189,Cuba,CUB,2019,11316697.0,103428000000.0,,,-3924000000.0,,,,,,,,,,9139.415856057647
190,Cuba,CUB,2020,11300698.0,107352000000.0,,,,11863.0,146.0,1.050551887327137,0.0129293244162321,0.0,75.85501818181818,65.0852,67.32505454545455,49.40909090909091,9499.590202304318
191,Cuba,CUB,2021,11256372.0,,,,,966004.0,8322.0,86.09212443023247,0.7416725598531628,86.27,68.03665753424657,66.62638356164383,69.16073972602739,48.86986301369863,
192,Cyprus,CYP,2018,1218831.0,25596474964.5725,1.43549119531762,8.5,-348029681.1232033,,,,,,,,,,21000.840120223802
193,Cyprus,CYP,2019,1228836.0,25944504645.6957,0.250370996758456,7.15000009536743,936055759.3450012,,,,,,,,,,21113.07338464669
194,Cyprus,CYP,2020,1237537.0,25008448886.3507,-0.638422797978907,7.76000022888184,-3399418647.6528015,22346.0,120.0,18.002152588907077,0.0966731545094804,0.0,65.63763636363636,68.3352,63.81072727272728,100.0,20208.243378865198
195,Cyprus,CYP,2021,1244188.0,28407867534.0035,2.44608867175472,7.51000022888184,,166827.0,638.0,133.77409628893096,0.5115950861211791,67.84,59.49586301369863,72.09443835616439,68.10895890410958,100.0,22832.455813754434
196,Czech Republic,CZE,2018,10629928.0,249000540729.179,2.14949494949492,2.25,-3547639235.7180176,,,,,,,,,,23424.480460185525
197,Czech Republic,CZE,2019,10671870.0,252548179964.897,2.84787595918047,2.01999998092651,6573621310.854004,,,,,,,,,,23664.84786311087
198,Czech Republic,CZE,2020,10697858.0,245974558654.043,3.16129528497808,2.54999995231628,-35803328467.40799,718661.0,11580.0,68.28784427512136,1.100342493478713,0.0,51.02850909090909,56.58229090909092,54.39261818181818,71.9090909090909,22992.879383334777
199,Czech Republic,CZE,2021,10505772.0,281777887121.451,3.8398449150015,2.79999995231628,,2475729.0,36129.0,235.83975430352265,3.441674950381067,63.45,55.17052054794521,65.01356164383562,64.40446575342466,69.28082191780823,26821.245227999523
200,Côte d'Ivoire,CIV,2018,25493988.0,58011466450.8643,0.359409031380664,,-527958478.8604965,,,,,,,,,,2275.495950294803
201,Côte d'Ivoire,CIV,2019,26147551.0,58539424929.7248,-1.10686343994202,2.40000009536743,-2809154535.3768997,,,,,,,,,,2238.811004890087
202,Côte d'Ivoire,CIV,2020,26811790.0,61348579465.1017,2.42500656821829,,-8694612011.943695,,,,,,,,,,2288.119497620327
203,Côte d'Ivoire,CIV,2021,27478249.0,70043191477.0454,4.09195189692858,,,,,,,,,,,,2549.041297247339
204,Denmark,DNK,2018,5793636.0,356841216410.068,0.813609467455633,5.13000011444092,10342478448.432983,,,,,,,,,,61591.92886989586
205,Denmark,DNK,2019,5814422.0,346498737961.635,0.758131572511619,5.01999998092651,-8723711543.575989,,,,,,,,,,59592.98068864541
206,Denmark,DNK,2020,5831404.0,355222449505.211,0.420711974110026,5.6399998664856,-43080823259.24902,163479.0,1298.0,27.9905638280532,0.2222410942617281,0.0,55.65389090909091,56.28792727272727,51.97047272727272,86.5,60915.424399546144
207,Denmark,DNK,2021,5856733.0,398303272764.46,1.85304543989687,5.05999994277954,,802397.0,3267.0,136.74167434534934,0.5567506484773203,77.19,46.16438356164384,53.26545205479452,56.17816438356164,32.87671232876713,68007.7566732955
208,Djibouti,DJI,2018,1057198.0,2913466732.12507,0.147970849877116,,-175386906.4432497,,,,,,,,,,2755.8382934181395
209,Djibouti,DJI,2019,1073994.0,3088853638.56832,3.31925372703833,,-92217515.09388018,,,,,,,,,,2876.0436637153653
210,Djibouti,DJI,2020,1090156.0,3181071153.6622,1.77740783806174,,-301916225.43200016,5831.0,61.0,5.31071943808927,0.0555571747081882,0.0,57.81894545454545,48.683854545454544,54.03676363636364,11.227272727272728,2917.9962809563035
211,Djibouti,DJI,2021,1105557.0,3482987379.0942,,,,13656.0,189.0,12.26792148745853,0.1697888958062142,2.33,42.17846575342466,40.74167123287671,45.103232876712326,10.205479452054794,3150.4367292633488
212,Dominica,DMA,2018,70823.0,554770370.37037,0.989191119189815,,-56766666.666666985,,,,,,,,,,7833.195012501165
213,Dominica,DMA,2019,71428.0,611537037.037037,1.50462353858147,,107322222.22222203,,,,,,,,,,8561.587011214608
214,Dominica,DMA,2020,71995.0,504214814.814815,-0.727116412668306,,-49966666.66666597,88.0,0.0,1.2184146763586017,0.0,0.0,48.35592727272727,51.42454545454545,52.459272727272726,44.18181818181818,7003.469891170428
215,Dominica,DMA,2021,72412.0,554181481.481481,,,,6814.0,47.0,93.85674931129478,0.6473829201101929,37.96,44.17087671232876,51.037424657534245,57.026219178082194,9.10958904109589,7653.171870428671
216,Dominican Republic,DOM,2018,10765531.0,85555378042.8196,3.56443426013507,5.8600001335144,-3385921690.682205,,,,,,,,,,7947.1582073210875
217,Dominican Republic,DOM,2019,10881882.0,88941299733.5018,1.8106037704296,6.17999982833862,10096597404.423294,,,,,,,,,,8173.33800656006
218,Dominican Republic,DOM,2020,10999664.0,78844702329.0785,3.78103179915516,6.13000011444092,-15398751608.367691,170785.0,2414.0,15.441709659511138,0.2182644091580635,0.0,78.94785454545455,64.69029090909092,70.36196363636364,25.0,7167.919159083269
219,Dominican Republic,DOM,2021,11117873.0,94243453937.4462,8.24300347981817,7.69999980926514,,418778.0,4247.0,37.47196948540535,0.3800186600168024,50.76,60.44868493150685,59.022684931506845,65.8152602739726,11.472602739726028,8476.752157309784
220,Ecuador,ECU,2018,17015672.0,107562008000.0,-0.224103246005465,3.52999997138977,-546001000.0,,,,,,,,,,6321.349400717174
221,Ecuador,ECU,2019,17343740.0,108108009000.0,0.266012515466136,3.80999994277954,8816885000.0,,,,,,,,,,6233.258166923628
222,Ecuador,ECU,2020,17588595.0,99291124000.0,-0.338872392562274,6.1100001335144,-6874742000.0,212512.0,14034.0,12.01309573958843,0.7933283090337676,0.0,71.54287272727274,65.70698181818183,64.37825454545455,75.0,5645.199289653324
223,Ecuador,ECU,2021,17797737.0,106165866000.0,0.133251386096455,4.5,,549418.0,33681.0,30.684407414369907,1.881047810816888,70.5,63.15,67.23197260273973,66.12232876712329,75.0,5965.132870544159
224,Egypt,EGY,2018,103740765.0,249712999437.254,14.4014657807421,9.85999965667725,-53367866166.39102,,,,,,,,,,2407.086543435977
225,Egypt,EGY,2019,105618671.0,303080865603.645,9.15279959324812,7.84999990463257,-62171785675.20697,,,,,,,,,,2869.5765884390366
226,Egypt,EGY,2020,107465134.0,365252651278.852,5.04493288977533,7.94000005722046,-38890114814.20099,138062.0,7631.0,1.27373398824663,0.0704021676081038,0.0,75.87665454545456,67.15934545454546,66.3693090909091,72.68181818181819,3398.8014315308255
227,Egypt,EGY,2021,109262178.0,404142766093.053,5.21404940513043,,,385575.0,21752.0,3.5010004194390545,0.1975069989590567,18.58,44.26043835616439,49.79043835616438,46.18701369863015,75.0,3698.8349810586146
228,El Salvador,SLV,2018,6276342.0,26020850000.0,1.09033000581896,4.01000022888184,-860290000.0,,,,,,,,,,4145.862351031859
229,El Salvador,SLV,2019,6280217.0,26881140000.0,0.0753241350024327,4.17000007629395,2318120000.0,,,,,,,,,,4280.288404047185
230,El Salvador,SLV,2020,6292731.0,24563020000.0,-0.371590212323993,5.01000022888184,-4173920000.0,46242.0,1327.0,7.33471434870744,0.2104832390626437,0.0,76.03992727272727,66.34334545454546,65.55101818181818,71.9090909090909,3903.3958387860534
231,El Salvador,SLV,2021,6314167.0,28736940000.0,3.46692585313078,4.32999992370605,,121945.0,3824.0,19.283515673737053,0.6047001839876214,65.6,33.87361643835616,41.6032602739726,42.027726027397264,38.63013698630137,4551.184661412978
232,Equatorial Guinea,GNQ,2018,1502091.0,13097011143.2874,1.34988438751676,,1732877341.396,,,,,,,,,,8719.18621660565
233,Equatorial Guinea,GNQ,2019,1553031.0,11364133801.8914,1.23869860205109,,1264975727.1640987,,,,,,,,,,7317.390188535451
234,Equatorial Guinea,GNQ,2020,1596049.0,10099158074.7273,4.76970498098298,,-2170234765.0198994,,,,,,,,,,6327.599011513619
235,Equatorial Guinea,GNQ,2021,1634466.0,12269392839.7472,,,,,,,,,,,,,7506.667523060865
236,Eritrea,ERI,2018,3445374.0,,,,,,,,,,,,,,
237,Eritrea,ERI,2019,3498818.0,,,,,,,,,,,,,,
238,Eritrea,ERI,2020,3555868.0,,,,,1320.0,3.0,0.367884466440715,0.0008361010600925,,,,,,
239,Eritrea,ERI,2021,3620312.0,,,,,8011.0,76.0,2.19326764572937,0.0208074324148585,,,,,,
240,Estonia,EST,2018,1321977.0,30624720196.229,3.43632688420445,5.36999988555908,-457181712.98659897,,,,,,,,,,23165.84947864373
241,Estonia,EST,2019,1326898.0,31081901909.2156,2.27725931243518,4.44999980926514,-288493663.5502014,,,,,,,,,,23424.484707351734
242,Estonia,EST,2020,1329522.0,31370395572.7658,-0.444531097679859,6.80000019073486,-5820770579.214203,27990.0,229.0,21.048246280273304,0.1722060878236008,0.01,44.564690909090906,43.36792727272727,41.37229090909091,57.31818181818182,23595.243683644047
243,Estonia,EST,2021,1330932.0,37191166151.98,4.65316673847481,6.17999982833862,,241408.0,1932.0,181.83790298282617,1.4552576077131667,61.47,38.15901369863014,44.43002739726028,46.20863013698631,31.98630136986301,27943.70121988201
244,Ethiopia,ETH,2018,111129438.0,84269348327.3454,13.8330356586661,,-11643242300.795807,,,,,,,,,,758.2990595826229
245,Ethiopia,ETH,2019,114120594.0,95912590628.1412,15.8096321719345,,-11745143764.304794,,,,,,,,,,840.4494514648355
246,Ethiopia,ETH,2020,117190911.0,107657734392.446,20.3563468559061,,-3613377937.529007,124264.0,1923.0,1.0464913007168344,0.0161945758327309,0.0,71.95530909090908,57.34101818181818,61.45727272727273,28.545454545454547,918.6525940774195
247,Ethiopia,ETH,2021,120283026.0,111271112329.975,26.8395221557722,3.9300000667572,,420342.0,6937.0,3.4504437970002115,0.0569434617996547,0.0,43.71717808219178,45.02364383561643,51.45767123287671,0.0,925.0774280485346
248,Faroe Islands,FRO,2018,50955.0,3188610521.64824,,,-87096438.4980998,,,,,,,,,,62576.989925389855
249,Faroe Islands,FRO,2019,51681.0,3275706960.14634,,,27010058.539819717,,,,,,,,,,63383.19614841702
250,Faroe Islands,FRO,2020,52415.0,3248696901.60652,,,-401189373.4646597,,,,,,,,,,61980.29002397253
251,Faroe Islands,FRO,2021,52889.0,3649886275.07118,,,,,,,,,,,,,69010.30980111516
252,Fiji,FJI,2018,918996.0,5581371847.61641,4.08147637644538,,99696674.23630047,,,,,,,,,,6073.336388424335
253,Fiji,FJI,2019,918465.0,5481675173.38011,1.7731018246027,,1004634832.9278498,,,,,,,,,,5968.300559498848
254,Fiji,FJI,2020,920422.0,4477040340.45226,-2.5952432588737,,180735750.44091034,49.0,2.0,0.0531019676988316,0.0021674272530135,0.0,59.11614545454545,59.4176,57.19050909090909,75.0,4864.117046802728
255,Fiji,FJI,2021,924610.0,4296304590.01135,0.155855722131493,,,53332.0,698.0,57.5649834964262,0.753400556523391,65.13,73.25720547945205,70.66665753424657,70.52671232876712,71.64383561643835,4646.61272321449
256,Finland,FIN,2018,5515525.0,275708001767.843,1.08382098409299,7.3600001335144,7193084795.294006,,,,,,,,,,49987.626158496794
257,Finland,FIN,2019,5521606.0,268514916972.549,1.02409392963429,6.69000005722046,-3376871390.097992,,,,,,,,,,48629.858228303325
258,Finland,FIN,2020,5529543.0,271891788362.647,0.290554555653313,7.76000022888184,-25410095160.603973,36422.0,592.0,6.58182803216859,0.1069804567306519,0.0,44.77352727272727,45.99458181818182,42.695854545454544,69.0909090909091,49170.752151244145
259,Finland,FIN,2021,5541017.0,297301883523.251,2.19457432339993,7.6100001335144,,270829.0,1714.0,48.90143353611051,0.3094833163394371,73.73,42.45320547945205,52.98402739726028,49.83967123287671,75.0,53654.750296425904
260,France,FRA,2018,67158348.0,2790956878746.66,1.85081508315494,9.02000045776367,62086632040.78027,,,,,,,,,,41557.854858887535
261,France,FRA,2019,67388001.0,2728870246705.88,1.10825492288292,8.40999984741211,89861545057.62012,,,,,,,,,,40494.89829362767
262,France,FRA,2020,67571107.0,2639008701648.26,0.476498852725083,8.01000022888184,-318871057615.26025,2616902.0,64267.0,40.57064839161044,0.9963513575149656,0.0,63.85316363636363,61.916363636363634,60.41218181818181,72.45454545454545,39055.28292807545
263,France,FRA,2021,67749632.0,2957879759263.52,1.64233141038392,7.8600001335144,,9761814.0,121201.0,151.20402799592358,1.8773231488669968,73.21,52.6787397260274,58.94717808219178,61.418328767123285,41.64383561643836,43658.97897812227
264,French Polynesia,PYF,2018,297606.0,6135117589.07754,,,133732829.50126076,,,,,,,,,,20614.898856466403
265,French Polynesia,PYF,2019,299717.0,6001384759.57628,,,291962790.83576965,,,,,,,,,,20023.504704692357
266,French Polynesia,PYF,2020,301920.0,5709421968.74051,,,-345254766.63471985,,,,,,,,,,18910.380129638677
267,French Polynesia,PYF,2021,304032.0,6054676735.37523,,,,,,,,,,,,,19914.60351336448
268,Gabon,GAB,2018,2192012.0,16867326389.8704,4.74906652083221,,-7079070.325099945,,,,,,,,,,7694.906045163256
269,Gabon,GAB,2019,2242785.0,16874405460.1955,2.46456756151187,,1559828292.3743992,,,,,,,,,,7523.8622784598165
270,Gabon,GAB,2020,2292573.0,15314577167.8211,1.17681176042119,,-4902266006.149099,9571.0,64.0,4.130503363829116,0.0276201248861209,0.0,76.34694545454545,69.1296,66.7492,85.77272727272727,6680.082670353834
271,Gabon,GAB,2021,2341179.0,20216843173.9702,,,,41798.0,288.0,17.672026169379677,0.1217652408436132,7.25,62.33534246575343,54.89884931506849,57.45304109589041,37.02054794520548,8635.325694434385
272,Gambia,GMB,2018,2444916.0,1670670668.5939,6.52096823946571,4.13000011444092,-142937611.05654,,,,,,,,,,683.3243631249089
273,Gambia,GMB,2019,2508883.0,1813608279.65044,7.11567625631191,,1438795.9246599674,,,,,,,,,,722.8747931451726
274,Gambia,GMB,2020,2573995.0,1812169483.72578,5.93127636562439,,-226247978.65117002,3797.0,124.0,1.4564963303734149,0.0475653265647362,0.0,65.90196363636365,51.00112727272728,57.85185454545454,3.0454545454545454,704.0299160354934
275,Gambia,GMB,2021,2639916.0,2038417462.37695,7.37034758876615,,,10170.0,343.0,3.8048703837419424,0.1283255203169603,9.22,32.043150684931504,39.06013698630137,43.62315068493151,7.123287671232877,772.1523951432356
276,Georgia,GEO,2018,3726549.0,17596922469.9152,2.61524471397664,12.6700000762939,126486211.40209961,,,,,,,,,,4722.04242314141
277,Georgia,GEO,2019,3720161.0,17470436258.5131,4.85289821696731,11.5699996948242,1627513725.7929,,,,,,,,,,4696.150585556135
278,Georgia,GEO,2020,3722716.0,15842922532.7202,5.2024648897533,11.7299995422363,-2786443064.281502,227420.0,2505.0,60.441588767038894,0.6657557816437976,0.0,70.32345454545455,59.82512727272727,63.46207272727273,34.36363636363637,4255.742993212536
279,Georgia,GEO,2021,3708610.0,18629365597.0017,9.56691433824767,,,934741.0,13800.0,249.04384625980367,3.676745834819795,30.68,55.05591780821918,53.82605479452055,57.79797260273972,26.02739726027397,5023.274379619777
280,Germany,DEU,2018,82905782.0,3974443355019.6,1.73216766075662,3.38000011444092,86217319098.04004,,,,,,,,,,47939.278288450376
281,Germany,DEU,2019,83092962.0,3888226035921.56,1.4456670146976,3.14000010490417,-1442859378.0600586,,,,,,,,,,46793.68676160034
282,Germany,DEU,2020,83160871.0,3889668895299.62,0.506689889953274,3.85999989509583,-370266016522.02,1719737.0,33071.0,20.622741344558936,0.3965808021842343,0.0,62.22730909090909,58.715163636363634,60.61687272727273,45.40909090909091,46772.82535075444
283,Germany,DEU,2021,83196078.0,4259934911821.64,3.14296967309964,3.5699999332428,,7109182.0,111602.0,85.21461853218395,1.3377237855816313,70.96,61.776,62.15490410958904,65.67580821917808,37.5,51203.55447310437
284,Ghana,GHA,2018,30870641.0,67299280679.563,7.80876516610709,,-1038257136.2072983,,,,,,,,,,2180.0415702272917
285,Ghana,GHA,2019,31522290.0,68337537815.7703,7.14364003330856,,-1705661997.9182053,,,,,,,,,,2167.9115894108677
286,Ghana,GHA,2020,32180401.0,70043199813.6885,9.88728956269943,,-7551079241.190994,54771.0,335.0,1.6846624724863224,0.010304028195266,0.0,52.74065454545455,46.67072727272727,49.02818181818182,30.181818181818183,2176.5794594569693
287,Ghana,GHA,2021,32833031.0,77594279054.8795,9.97108867504441,,,142986.0,1295.0,4.312716950148496,0.039059547441304,6.97,42.84115068493151,43.577041095890415,49.80194520547945,0.0,2363.299296214215
288,Gibraltar ,GIB,2018,32648.0,,,,,,,,,,,,,,
289,Gibraltar ,GIB,2019,32685.0,,,,,,,,,,,,,,
290,Gibraltar ,GIB,2020,32709.0,,,,,,,,,,,,,,
291,Gibraltar ,GIB,2021,32669.0,,,,,,,,,,,,,,
292,Greece,GRC,2018,10732882.0,212049447242.111,0.625621413453588,19.1800003051758,6792432349.608978,,,,,,,,,,19756.990456254993
293,Greece,GRC,2019,10721582.0,205257014892.502,0.25300752203812,17.0400009155273,16331018955.695007,,,,,,,,,,19144.284387556054
294,Greece,GRC,2020,10698599.0,188925995936.807,-1.24798355581408,15.8999996185303,-25947883896.841003,138850.0,4838.0,13.247632552176208,0.4615919790236117,0.0,66.15894545454545,66.49945454545454,65.51916363636364,73.36363636363636,17658.947301119242
295,Greece,GRC,2021,10641221.0,214873879833.648,1.22382501019855,14.6599998474121,,1210853.0,20790.0,116.32066593836544,1.997192594690369,67.8,72.27019178082192,78.17342465753424,76.84038356164385,87.5,20192.596303906103
296,Greenland,GRL,2018,56023.0,3055791340.7025,,,61459016.95523977,,,,,,,,,,54545.29997862485
297,Greenland,GRL,2019,56225.0,2994332323.74726,,,-81683023.00683975,,,,,,,,,,53256.24408621183
298,Greenland,GRL,2020,56367.0,3076015346.7541,,,,27.0,0.0,0.4811204761310786,0.0,0.0,41.47189090909091,37.92996363636364,39.78454545454545,24.954545454545453,54571.20916057445
299,Greenland,GRL,2021,56653.0,,,,,2611.0,1.0,46.32142920503132,0.0177408767541291,67.36,40.23791780821918,46.24454794520548,48.05068493150685,33.5958904109589,
300,Grenada,GRD,2018,121838.0,1166511111.11111,0.804102313277037,,-46974074.07407999,,,,,,,,,,9574.279872544772
301,Grenada,GRD,2019,122724.0,1213485185.18519,0.59814976473601,,170070370.37037992,,,,,,,,,,9887.920742358381
302,Grenada,GRD,2020,123663.0,1043414814.81481,-0.740732597045501,,-79392592.59259987,127.0,0.0,1.0228160461314195,0.0,0.0,,,,,8437.566732287023
303,Grenada,GRD,2021,124610.0,1122807407.40741,1.21951193916844,,,6181.0,200.0,49.42704293379607,1.5993218875196915,28.26,,,,,9010.572244662626
304,Guam,GUM,2018,168678.0,6056000000.0,,,-310000000.0,,,,,,,,,,35902.72590379303
305,Guam,GUM,2019,168624.0,6366000000.0,,,480000000.0,,,,,,,,,,37752.63307714205
306,Guam,GUM,2020,169231.0,5886000000.0,,,-237000000.0,7308.0,121.0,43.017082043252536,0.7122423272076569,,,,,,34780.86166246137
307,Guam,GUM,2021,170534.0,6123000000.0,,,,19607.0,270.0,114.53891180147446,1.57726863805774,,,,,,35904.863546272296
308,Guatemala,GTM,2018,16346950.0,73328024537.1848,3.75186186704512,2.27999997138977,-3842396630.328598,,,,,,,,,,4485.731254893714
309,Guatemala,GTM,2019,16604026.0,77170421167.5134,3.69998398008601,2.19000005722046,-455065810.7427063,,,,,,,,,,4647.693346632522
310,Guatemala,GTM,2020,16858333.0,77625486978.2561,3.21444062197346,,-8360265129.211792,138012.0,4813.0,7.888985333193478,0.2751187317672391,0.0,77.43360000000001,64.39610909090909,64.40141818181819,64.36363636363636,4604.576678978646
311,Guatemala,GTM,2021,17109746.0,85985752107.4679,4.26105127422819,,,628359.0,16107.0,35.45503388817348,0.9088343301151256,26.27,53.606904109589046,56.05778082191781,55.56197260273972,59.52054794520548,5025.542290777893
312,Guinea,GIN,2018,12554864.0,11857030336.5252,9.82600180777342,,-1585831107.225401,,,,,,,,,,944.4172662105459
313,Guinea,GIN,2019,12877539.0,13442861443.7506,9.47077937313535,5.01999998092651,-734974372.5270996,,,,,,,,,,1043.8998820932013
314,Guinea,GIN,2020,13205153.0,14177835816.2777,10.6018600008336,,-1913982025.956499,13722.0,81.0,1.0264259425304698,0.0060589200805252,0.0,66.678,56.064400000000006,58.29512727272727,40.45454545454545,1073.6593370995172
315,Guinea,GIN,2021,13531906.0,16091817842.2342,12.5970695076018,,,32051.0,391.0,2.3403272982520087,0.0285503720201096,6.68,61.46356164383562,55.14016438356165,62.81030136986301,1.4383561643835616,1189.1759994663132
316,Guinea-Bissau,GNB,2018,1924955.0,1504630120.99275,0.381324702791038,3.20000004768372,64991677.611419916,,,,,,,,,,781.6443090839786
317,Guinea-Bissau,GNB,2019,1970457.0,1439638443.38133,0.246600268147853,,7880200.4775800705,,,,,,,,,,730.6114487052141
318,Guinea-Bissau,GNB,2020,2015828.0,1431758242.90375,1.14000939393218,,-206759290.26129007,,,,,,,,,,710.2581385434422
319,Guinea-Bissau,GNB,2021,2060721.0,1638517533.16504,2.24248879577662,,,,,,,,,,,,795.118569260487
320,Guyana,GUY,2018,785514.0,4787636237.24043,1.28284288443518,14.0200004577637,-386123954.60609055,,,,,,,,,,6094.908858709622
321,Guyana,GUY,2019,798753.0,5173760191.84652,2.0872308916202,13.5200004577637,-297496402.87769985,,,,,,,,,,6477.296726079928
322,Guyana,GUY,2020,797202.0,5471256594.72422,0.993337022838757,,-2573242206.23501,6332.0,164.0,7.889733129652289,0.2043455832695791,0.0,77.24989090909091,65.91760000000001,71.34814545454545,27.90909090909091,6863.074345930166
323,Guyana,GUY,2021,804567.0,8044498800.95923,5.03285574626696,,,39573.0,1054.0,49.06319584612409,1.306764926131827,36.37,63.20079452054794,66.57178082191781,69.25290410958904,47.80821917808219,9998.544311361553
324,Haiti,HTI,2018,11012421.0,16455034352.7671,12.4814111170435,,1669194969.8668995,,,,,,,,,,1494.2249622282966
325,Haiti,HTI,2019,11160438.0,14785839382.9002,18.7037825672506,,277621365.49699974,,,,,,,,,,1324.8440054861826
326,Haiti,HTI,2020,11306801.0,14508218017.4032,22.7963113642528,,-6436174597.677099,9999.0,236.0,0.8787166290465104,0.02073978642414,0.0,54.98905454545454,45.28549090909091,45.4189090909091,44.36363636363637,1283.1408297893631
327,Haiti,HTI,2021,11447569.0,20944392615.0803,16.8415240198785,,,26169.0,773.0,2.2723951273888088,0.0671237507536225,0.64,49.04545205479453,52.10895890410959,53.974712328767126,39.04109589041096,1829.593044172112
328,Honduras,HND,2018,9792850.0,24067778953.842,4.34734937777536,5.61999988555908,-1022197992.9316025,,,,,,,,,,2457.6889213908107
329,Honduras,HND,2019,9958829.0,25089976946.7736,4.36587159819272,5.55000019073486,1262136137.0722008,,,,,,,,,,2519.37019370185
