,Country,CountryCode,Year,Population,ConfirmedCases,ConfirmedDeaths,CasesPer1k,DeathsPer1k,PopulationVaccinated,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
168,Ethiopia,ETH,2020,118743.462,124264.0,1923.0,1.0464913007168344,0.0161945758327309,0.0,71.95530909090908,57.34101818181818,61.45727272727273,28.545454545454547
169,Ethiopia,ETH,2021,121822.59,420342.0,6937.0,3.4504437970002115,0.05694346179965473,0.0,43.71717808219178,45.02364383561643,51.45767123287671,0.0
170,Ethiopia,ETH,2022,124937.259,498001.0,7572.0,3.9860086893694375,0.06060642005920747,29.75,34.879835616438356,39.3458904109589,44.96632876712329,0.0
171,Faeroe Islands,FRO,2020,52.782,610.0,0.0,11.556970179227768,0.0,0.0,40.34690909090909,47.09632727272727,43.1072,75.0
172,Faeroe Islands,FRO,2021,52.995,5764.0,14.0,108.764977828097,0.2641758656477026,76.3,35.904520547945204,43.64920547945206,46.77430136986301,21.78082191780822
173,Faeroe Islands,FRO,2022,53.184,34658.0,28.0,651.6621540312876,0.52647412755716,76.99,13.599863013698629,17.159232876712327,19.616712328767125,0.0
174,Fiji,FJI,2020,922.753,49.0,2.0,0.053101967698831645,0.0021674272530135368,0.0,59.11614545454545,59.4176,57.19050909090909,75.0
175,Fiji,FJI,2021,926.466,53332.0,698.0,57.5649834964262,0.753400556523391,65.13,73.25720547945205,70.66665753424657,70.52671232876712,71.64383561643835
176,Fiji,FJI,2022,933.066,68702.0,881.0,73.63037555757042,0.9441990170041562,68.89,38.654356164383564,46.66627397260274,48.71668493150685,32.32876712328767
177,Finland,FIN,2020,5533.721,36422.0,592.0,6.58182803216859,0.10698045673065196,0.0,44.77352727272727,45.99458181818182,42.695854545454544,69.0909090909091
178,Finland,FIN,2021,5538.263,270829.0,1714.0,48.90143353611051,0.3094833163394371,73.73,42.45320547945205,52.98402739726028,49.83967123287671,75.0
179,Finland,FIN,2022,5543.228,1438205.0,7933.0,259.45261497452384,1.4311155882456936,78.46,16.35619178082192,39.9318904109589,38.4932602739726,50.0
180,France,FRA,2020,64502.346,2616902.0,64267.0,40.57064839161044,0.9963513575149655,0.0,63.85316363636363,61.916363636363634,60.412181818181814,72.45454545454545
181,France,FRA,2021,64560.542,9761814.0,121201.0,151.20402799592358,1.8773231488669968,73.21,52.6787397260274,58.94717808219178,61.418328767123285,41.64383561643836
182,France,FRA,2022,64692.714,38266999.0,158385.0,591.5194561168047,2.4482664307451993,78.37,19.81345205479452,32.4341095890411,36.36441095890411,4.931506849315069
183,Gabon,GAB,2020,2317.151,9571.0,64.0,4.130503363829116,0.027620124886120933,0.0,76.34694545454545,69.1296,66.7492,85.77272727272727
184,Gabon,GAB,2021,2365.207,41798.0,288.0,17.672026169379677,0.12176524084361327,7.25,62.33534246575343,54.89884931506849,57.45304109589041,37.02054794520548
185,Gabon,GAB,2022,2412.778,48980.0,306.0,20.300251411443575,0.1268247638199619,10.77,16.86041095890411,25.391726027397258,29.016164383561645,0.0
186,Gambia,GMB,2020,2606.941,3797.0,124.0,1.4564963303734149,0.04756532656473622,0.0,65.90196363636365,51.001127272727274,57.85185454545454,3.0454545454545454
187,Gambia,GMB,2021,2672.89,10170.0,343.0,3.8048703837419424,0.1283255203169603,9.22,32.043150684931504,39.06013698630137,43.62315068493151,7.123287671232877
188,Gambia,GMB,2022,2739.094,12586.0,372.0,4.59495000901758,0.13581133031579054,16.79,13.745287671232877,27.891397260273973,31.874000000000002,0.0
189,Georgia,GEO,2020,3762.641,227420.0,2505.0,60.441588767038894,0.6657557816437976,0.0,70.32345454545455,59.82512727272727,63.46207272727273,34.36363636363637
190,Georgia,GEO,2021,3753.319,934741.0,13800.0,249.04384625980367,3.6767458348197954,30.68,55.05591780821918,53.826054794520545,57.79797260273972,26.027397260273972
191,Georgia,GEO,2022,3735.452,1808820.0,16897.0,484.23055630215566,4.523415104785177,34.08,18.407890410958906,28.90386301369863,33.03342465753425,0.0
192,Germany,DEU,2020,83390.32,1719737.0,33071.0,20.622741344558936,0.3965808021842343,0.0,62.22730909090909,58.715163636363634,60.61687272727273,45.40909090909091
193,Germany,DEU,2021,83426.789,7109182.0,111602.0,85.21461853218395,1.3377237855816313,70.96,61.776,62.15490410958904,65.67580821917808,37.5
194,Germany,DEU,2022,83312.897,37369866.0,161465.0,448.5483922135129,1.938055280924873,76.23,24.624082191780825,52.88704109589041,46.84043835616438,95.20547945205479
195,Ghana,GHA,2020,32511.557,54771.0,335.0,1.6846624724863224,0.01030402819526607,0.0,52.74065454545455,46.67072727272727,49.02818181818182,30.181818181818183
196,Ghana,GHA,2021,33154.506,142986.0,1295.0,4.312716950148496,0.039059547441304056,6.97,42.841150684931506,43.577041095890415,49.80194520547945,0.0
197,Ghana,GHA,2022,33797.235,171048.0,1461.0,5.061005730202486,0.04322838835780501,27.43,42.37112328767123,41.30690410958904,47.206575342465754,0.0
198,Greece,GRC,2020,10481.118,138850.0,4838.0,13.247632552176208,0.46159197902361176,0.0,66.15894545454545,66.49945454545454,65.51916363636364,73.36363636363636
199,Greece,GRC,2021,10409.612,1210853.0,20790.0,116.32066593836544,1.997192594690369,67.8,72.27019178082192,78.17342465753424,76.84038356164385,87.5
200,Greece,GRC,2022,10360.33,5548487.0,34779.0,535.5511841804267,3.3569394025093797,73.6,32.41572602739726,50.66465753424657,43.703890410958905,99.38356164383562
201,Greenland,GRL,2020,56.119,27.0,0.0,0.4811204761310786,0.0,0.0,41.47189090909091,37.92996363636364,39.78454545454545,24.954545454545453
202,Greenland,GRL,2021,56.367,2611.0,1.0,46.321429205031315,0.01774087675412919,67.36,40.23791780821918,46.244547945205476,48.05068493150685,33.5958904109589
203,Greenland,GRL,2022,56.565,11971.0,21.0,211.6326350216565,0.37125430920180325,68.17,17.486301369863014,25.28660273972603,28.898630136986302,0.0
204,Grenada,GRD,2020,124.167,127.0,0.0,1.0228160461314197,0.0,0.0,,,,
205,Grenada,GRD,2021,125.053,6181.0,200.0,49.42704293379607,1.5993218875196917,28.26,,,,
206,Grenada,GRD,2022,125.822,19644.0,238.0,156.12531989636153,1.8915610942442498,31.07,29.435287356321837,36.867816091954026,42.13551724137931,0.0
207,Guam,GUM,2020,169.886,7308.0,121.0,43.017082043252536,0.7122423272076569,,,,,
208,Guam,GUM,2021,171.182,19607.0,270.0,114.53891180147446,1.5772686380577399,,,,,
209,Guam,GUM,2022,172.367,60020.0,411.0,348.21050433087544,2.384447138953512,,,,,
210,Guatemala,GTM,2020,17494.265,138012.0,4813.0,7.888985333193478,0.27511873176723917,0.0,77.43360000000001,64.39610909090909,64.40141818181819,64.36363636363636
211,Guatemala,GTM,2021,17722.702,628359.0,16107.0,35.45503388817348,0.9088343301151257,26.27,53.606904109589046,56.05778082191781,55.56197260273972,59.52054794520548
212,Guatemala,GTM,2022,17965.114,1204132.0,20001.0,67.02612630234353,1.113324413081932,39.38,42.691616438356164,46.84364383561644,49.82008219178082,26.027397260273972
213,Guinea,GIN,2020,13368.719,13722.0,81.0,1.0264259425304698,0.006058920080525292,0.0,66.678,56.064400000000006,58.29512727272727,40.45454545454545
214,Guinea,GIN,2021,13695.093,32051.0,391.0,2.3403272982520087,0.028550372020109682,6.68,61.46356164383562,55.14016438356165,62.81030136986301,1.4383561643835616
215,Guinea,GIN,2022,14023.588,38210.0,466.0,2.7246949924655515,0.03322972694291931,23.77,43.57789041095891,41.88156164383562,47.85986301369863,0.0
216,Guyana,GUY,2020,802.562,6332.0,164.0,7.889733129652289,0.20434558326957916,0.0,77.24989090909091,65.91760000000001,71.34814545454545,27.90909090909091
217,Guyana,GUY,2021,806.572,39573.0,1054.0,49.06319584612409,1.306764926131827,36.37,63.200794520547944,66.57178082191781,69.25290410958904,47.80821917808219
218,Guyana,GUY,2022,810.879,72163.0,1286.0,88.99354897586446,1.5859332896770049,47.0,31.539835616438353,39.17890410958904,40.821698630136986,27.671232876712327
219,Haiti,HTI,2020,11379.095,9999.0,236.0,0.8787166290465104,0.02073978642414006,0.0,54.98905454545454,45.28549090909091,45.4189090909091,44.36363636363637
220,Haiti,HTI,2021,11516.043,26169.0,773.0,2.2723951273888088,0.06712375075362258,0.64,49.045452054794524,52.10895890410959,53.974712328767126,39.04109589041096
221,Haiti,HTI,2022,11653.948,33893.0,860.0,2.9082848147254476,0.0737947346255535,2.05,38.30750684931507,41.56421917808219,47.15580821917809,2.3972602739726026
222,Honduras,HND,2020,10201.736,121827.0,3130.0,11.941791083399922,0.30681052714949686,0.0,88.99658181818182,74.5176,73.42312727272727,82.18181818181819
223,Honduras,HND,2021,10354.955,379402.0,10433.0,36.63965705307266,1.0075369714305857,41.18,84.02035616438356,74.2658904109589,75.5847397260274,65.03424657534246
224,Honduras,HND,2022,10510.764,465915.0,11071.0,44.32741520977923,1.0533011682119398,55.19,32.72901369863014,50.39268493150684,48.65917808219178,62.534246575342465
225,Hong Kong,HKG,2020,7500.008,8846.0,148.0,1.179465408570231,0.019733312284466897,0.0,60.04567272727273,65.38181818181818,61.111163636363635,95.27272727272727
226,Hong Kong,HKG,2021,7489.149,12649.0,213.0,1.6889769451776162,0.02844114865387242,62.25,65.32454794520548,73.0566301369863,72.78213698630137,75.0
227,Hong Kong,HKG,2022,7488.581,2625633.0,11807.0,350.61822793931185,1.576667195026668,90.64,53.58693150684931,66.58021917808219,67.47035616438356,60.342465753424655
228,Hungary,HUN,2020,9731.025,322514.0,9537.0,33.14286007897421,0.9800611960199466,0.0,57.3016,53.911781818181815,53.10898181818182,59.54545454545455
229,Hungary,HUN,2021,9688.547,1256415.0,39186.0,129.68043608603023,4.044569324997855,60.01,48.19843835616438,53.6992602739726,55.7491506849315,39.34931506849315
230,Hungary,HUN,2022,10246.068,2185816.0,48495.0,213.33217776809602,4.7330351506548665,62.28,9.861424657534247,26.436520547945204,24.050849315068493,43.15068493150685
231,Iceland,ISL,2020,368.998,5754.0,29.0,15.593580453010587,0.07859121187648714,0.0,46.234654545454546,54.603854545454546,48.62563636363636,96.45454545454545
232,Iceland,ISL,2021,371.672,27059.0,37.0,72.80343959189823,0.09955014098452399,76.14,37.797917808219175,54.68224657534247,49.01487671232877,94.34931506849315
233,Iceland,ISL,2022,374.125,207974.0,229.0,555.8944203140661,0.6120948880721684,77.82,14.32372602739726,26.655095890410962,24.02717808219178,45.06849315068493
234,India,IND,2020,1402807.867,10286709.0,148994.0,7.332942195426111,0.10621126635013374,0.0,78.97901818181818,68.88505454545454,70.39912727272728,58.27272727272727
235,India,IND,2021,1412319.817,34861579.0,481486.0,24.683912652342254,0.34091853290195673,42.57,67.124,65.88961643835616,71.18356164383562,28.835616438356166
236,India,IND,2022,1422026.528,44679873.0,530705.0,31.419858997173364,0.3732033049667552,67.12,41.686109589041095,44.01408219178082,48.217479452054796,14.58904109589041
237,Indonesia,IDN,2020,272890.093,743198.0,22138.0,2.723433422700325,0.08112423487649294,0.0,64.90865454545455,54.56992727272727,58.02436363636364,30.40909090909091
238,Indonesia,IDN,2021,274616.289,4262720.0,144094.0,15.522458684160576,0.524710316801346,41.26,68.63630136986302,64.71558904109588,68.60216438356164,37.5
239,Indonesia,IDN,2022,276386.389,6719815.0,160612.0,24.313118400342063,0.5811139997925151,62.63,39.67134246575342,52.54104109589041,50.1645205479452,69.17808219178082
240,Iran,IRN,2020,87590.223,1225142.0,55223.0,13.987200375092092,0.6304699098665384,0.0,58.364836363636364,47.28887272727273,47.18105454545454,48.04545454545455
241,Iran,IRN,2021,88256.642,6194401.0,131606.0,70.18623028961377,1.4911738880797207,57.81,73.56334246575342,62.06841095890411,65.57893150684932,37.5
242,Iran,IRN,2022,88844.498,7561140.0,144685.0,85.10532638723446,1.6285195285812746,66.08,56.29797260273972,51.03123287671233,54.2848493150685,28.253424657534246
243,Iraq,IRQ,2020,43071.016,595291.0,12813.0,13.821150631784493,0.297485436610086,0.0,76.29261818181818,64.644,67.93127272727274,41.63636363636363
244,Iraq,IRQ,2021,43996.169,2093740.0,24158.0,47.589143500198844,0.549093263097521,12.67,70.81345205479452,61.91786301369863,65.10457534246575,39.62328767123287
245,Iraq,IRQ,2022,44996.074,2465107.0,25373.0,54.78493523679421,0.563893641031882,17.85,39.63019178082192,38.74745205479452,44.2827397260274,0.0
246,Ireland,IRL,2020,4967.164,91779.0,2237.0,18.477143094127758,0.45035758835424,0.0,70.19,67.93625454545455,63.83814545454546,96.63636363636364
247,Ireland,IRL,2021,5005.888,788559.0,5912.0,157.5262970326144,1.181009243514837,77.28,58.556876712328766,71.24394520547945,67.1361095890411,100.0
248,Ireland,IRL,2022,5040.329,1687668.0,8293.0,334.8329047568125,1.6453291045088525,80.82,12.88567123287671,28.497369863013695,26.695479452054794,41.0958904109589
249,Israel,ISR,2020,8829.385,423262.0,3325.0,47.93788015813106,0.37658342002302536,0.0,68.75796363636363,69.58152727272727,66.30236363636364,92.54545454545455
250,Israel,ISR,2021,8970.733,1383932.0,8243.0,154.27189729089028,0.9188769747132146,62.89,51.76084931506849,63.771315068493145,62.16671232876712,75.0
251,Israel,ISR,2022,9105.885,4763676.0,12037.0,523.1425611019687,1.3218923805868403,65.17,20.00158904109589,44.58791780821918,40.23813698630137,75.0
252,Italy,ITA,2020,59361.259,2107166.0,74159.0,35.497326631835755,1.2492828024419091,0.0,73.51174545454545,70.5972,70.77185454545456,69.36363636363636
253,Italy,ITA,2021,59119.4,6125683.0,137402.0,103.61544602956052,2.324144020406161,75.76,64.68704109589041,73.65241095890411,73.46000000000001,75.0
254,Italy,ITA,2022,58955.548,25143705.0,184642.0,426.48581605924517,3.1318850602491217,81.23,27.4866301369863,49.648438356164384,49.93649315068493,47.67123287671233
255,Jamaica,JAM,2020,2826.398,12827.0,302.0,4.538285124741809,0.10684977841054231,0.0,77.49927272727273,67.66694545454546,70.29501818181818,49.27272727272727
256,Jamaica,JAM,2021,2828.991,93920.0,2473.0,33.199115868519904,0.8741632617424375,20.05,73.64923287671233,70.16139726027397,76.89736986301371,23.013698630136986
257,Jamaica,JAM,2022,2825.763,152758.0,3461.0,54.0590275971481,1.2248019384498983,26.3,25.397123287671235,31.667917808219176,36.191315068493154,0.0
258,Japan,JPN,2020,124946.751,235749.0,3492.0,1.886795759899351,0.02794790558419562,0.0,36.15290909090909,49.24996363636364,43.16803636363637,91.81818181818181
259,Japan,JPN,2021,124278.31,1733307.0,18392.0,13.94697916313796,0.14799042568248635,80.44,48.84783561643835,57.73986301369863,51.70476712328767,100.0
260,Japan,JPN,2022,123625.074,29234677.0,57274.0,236.47853994408936,0.4632878925516356,83.22,39.68030136986301,49.43216438356165,44.00945205479452,87.3972602739726
261,Jordan,JOR,2020,11040.365,294494.0,3834.0,26.674299264562357,0.3472711273585611,0.0,71.72098181818183,57.8004,60.69840000000001,37.5
262,Jordan,JOR,2021,11256.19,1063405.0,12653.0,94.47290779562178,1.1240926103770459,34.86,50.423452054794524,48.62654794520547,52.22454794520548,23.424657534246574
263,Jordan,JOR,2022,11315.547,1746997.0,14122.0,154.38908963039967,1.2480174400760298,40.39,15.820767123287672,28.89827397260274,29.78109589041096,22.73972602739726
264,Kazakhstan,KAZ,2020,19097.429,201196.0,2749.0,10.535240110069266,0.14394607776785032,0.0,79.18447272727272,65.04043636363636,70.2093090909091,28.863636363636363
265,Kazakhstan,KAZ,2021,19295.502,1072518.0,18211.0,55.58383503056826,0.9437950875805149,43.9,66.76742465753425,53.324684931506845,59.582109589041096,9.520547945205479
266,Kazakhstan,KAZ,2022,19500.494,1488306.0,19057.0,76.32145113862244,0.9772572940972676,54.72,22.875397260273974,31.76912328767123,36.307972602739724,0.0
267,Kenya,KEN,2020,52511.349,96458.0,1670.0,1.8368981531973212,0.031802648985460265,0.0,71.3676,60.07407272727272,63.29149090909091,37.54545454545455
268,Kenya,KEN,2021,53499.879,295028.0,5378.0,5.514554528244821,0.10052359183840397,7.69,56.08969863013699,58.99263013698631,62.783589041095894,32.465753424657535
269,Kenya,KEN,2022,54555.095,342499.0,5688.0,6.278038742302621,0.10426157263588304,20.05,40.50810958904109,42.29558904109589,47.81978082191781,3.6301369863013697
270,Kiribati,KIR,2020,127.671,0.0,0.0,0.0,0.0,0.0,23.41872727272727,15.254436363636364,17.440254545454547,0.0
271,Kiribati,KIR,2021,130.077,2.0,0.0,0.015375508352744913,0.0,17.28,27.13682191780822,23.34131506849315,24.172520547945208,17.534246575342465
272,Kiribati,KIR,2022,132.386,3430.0,13.0,25.909084042119257,0.09819769462027707,56.3,29.111424657534247,40.57432876712328,43.4646301369863,20.34246575342466
273,Kosovo,RKS,2020,,51144.0,1332.0,,,0.0,70.21949090909091,61.75738181818181,61.652436363636355,62.5
274,Kosovo,RKS,2021,,161484.0,2990.0,,,43.92,52.047232876712336,54.42627397260274,56.873342465753424,37.294520547945204
275,Kosovo,RKS,2022,,272283.0,3202.0,,,46.29,35.66509589041096,33.67912328767123,38.489917808219175,0.0
276,Kuwait,KWT,2020,4252.528,150584.0,934.0,35.41046643314282,0.21963406237419247,0.0,79.29825454545454,64.45934545454546,68.77716363636364,34.22727272727273
277,Kuwait,KWT,2021,4247.7,417135.0,2468.0,98.20255667773148,0.581020316877369,75.35,65.0757808219178,64.26616438356164,68.2967397260274,36.06164383561644
278,Kuwait,KWT,2022,4290.046,662747.0,2570.0,154.48482370585302,0.5990611755678144,78.32,18.076465753424657,32.66991780821918,31.701534246575342,39.486301369863014
279,Kyrgyz Republic,KGZ,2020,6477.418,81034.0,1498.0,12.51023170034727,0.23126498861120282,0.0,72.4276,60.57287272727273,62.11527272727273,49.77272727272727
280,Kyrgyz Republic,KGZ,2021,6578.069,184689.0,2802.0,28.07647654653668,0.42596087088779394,14.95,48.945287671232876,50.949643835616435,49.84594520547945,58.66438356164384
281,Kyrgyz Republic,KGZ,2022,6683.177,206557.0,2991.0,30.907007251192063,0.4475416407496016,20.53,29.420164383561644,44.3646301369863,39.9854794520548,75.0
282,Laos,LAO,2020,7373.145,41.0,0.0,0.005560720696527736,0.0,0.0,44.43381818181818,47.9408,46.71170909090909,56.54545454545455
283,Laos,LAO,2021,7476.97,111060.0,372.0,14.853610486600855,0.049752774185264886,41.16,53.32117808219178,62.06073972602739,58.77824657534247,85.03424657534246
284,Laos,LAO,2022,7581.98,217797.0,758.0,28.72560993302541,0.09997388544944724,69.36,50.16328767123287,58.35915068493151,55.32087671232876,79.62328767123287
285,Latvia,LVA,2020,1886.86,40904.0,635.0,21.678343915287833,0.3365379519413205,0.0,49.3636,53.904436363636364,52.30669090909091,65.0909090909091
286,Latvia,LVA,2021,1860.978,276674.0,4570.0,148.67129004211765,2.455698025446835,68.22,49.57482191780822,51.50564383561644,51.12482191780822,54.178082191780824
287,Latvia,LVA,2022,1840.324,973830.0,6161.0,529.1622562114062,3.347780064814674,70.57,16.080383561643835,26.257698630136986,28.562383561643838,10.136986301369863
288,Lebanon,LBN,2020,5631.325,181503.0,1468.0,32.23095807824979,0.2606846523686699,0.0,73.7008,60.56298181818182,63.528254545454544,39.81818181818182
289,Lebanon,LBN,2021,5553.937,727930.0,9119.0,131.0655846474312,1.641898350665483,33.36,64.71441095890411,61.85260273972603,64.4646301369863,43.56164383561644
290,Lebanon,LBN,2022,5425.542,1222515.0,10746.0,225.3258752766083,1.9806316124730026,43.98,30.18454794520548,42.21523287671233,41.904520547945204,44.38356164383562
291,Lesotho,LSO,2020,2268.596,3094.0,51.0,1.363839132220986,0.02248086481682944,0.0,60.66381818181818,46.531600000000005,48.7508,31.0
292,Lesotho,LSO,2021,2294.313,28408.0,665.0,12.381919990864366,0.2898471132753029,31.55,57.27227397260274,50.90950684931507,57.889890410958905,2.0547945205479454
293,Lesotho,LSO,2022,2317.338,34490.0,706.0,14.883456793959274,0.3046599158172006,40.16,25.41476712328767,30.680904109589044,35.064027397260276,0.0
294,Liberia,LBR,2020,5140.978,1800.0,83.0,0.35012793285635535,0.01614478801504305,0.0,66.50952727272727,48.89869090909091,55.88483636363636,0.0
295,Liberia,LBR,2021,5245.853,6278.0,287.0,1.1967548461613393,0.05470988226318961,14.24,43.64704109589041,46.14490410958904,51.78095890410959,6.678082191780822
296,Liberia,LBR,2022,5359.509,8043.0,294.0,1.5006971720730389,0.05485577130293092,70.36,38.30287671232877,43.836301369863016,50.09986301369863,0.0
297,Libya,LBY,2020,6695.856,100277.0,1478.0,14.975979172789858,0.2207335402672937,0.0,88.90207272727272,60.78138181818182,69.46545454545455,0.0
298,Libya,LBY,2021,6774.698,388734.0,5710.0,57.38026993970801,0.842841998270624,12.12,63.24679452054794,48.35049315068493,55.25632876712329,0.0
299,Libya,LBY,2022,6849.984,507142.0,6437.0,74.03550139679157,0.9397102241406695,18.05,36.52597260273973,37.402986301369864,42.74616438356164,0.0
300,Liechtenstein,LIE,2020,38.883,2221.0,44.0,57.12007818326775,1.1315999279890954,0.0,51.363890909090905,42.872254545454545,48.99730909090909,0.0
301,Liechtenstein,LIE,2021,39.196,6131.0,69.0,156.41902234921932,1.7603837126237372,65.05,40.94723287671233,44.84019178082192,51.24460273972603,0.0
302,Liechtenstein,LIE,2022,39.458,21276.0,88.0,539.2062446145269,2.2302194738709513,67.23,14.604986301369863,30.20194520547945,30.490986301369865,28.184931506849313
303,Lithuania,LTU,2020,2804.633,145052.0,1800.0,51.71870972066577,0.6417952010120398,0.0,56.76505454545455,55.6196,53.74723636363636,68.72727272727273
304,Lithuania,LTU,2021,2768.668,524427.0,7397.0,189.41490998559595,2.671681834008267,66.62,46.80186301369863,59.504082191780824,56.862684931506855,77.97945205479452
305,Lithuania,LTU,2022,2731.442,1288374.0,9481.0,471.6827228987473,3.471060341021336,68.36,14.178054794520547,36.49271232876713,28.54024657534247,92.15753424657534
306,Luxembourg,LUX,2020,634.72,46415.0,495.0,73.12673304764306,0.7798714393748424,0.0,51.23912727272727,58.723054545454545,53.478218181818185,95.45454545454545
307,Luxembourg,LUX,2021,643.922,103766.0,915.0,161.1468469783607,1.420979559636105,5.85,46.043342465753426,55.21898630136987,56.9413698630137,43.18493150684932
308,Luxembourg,LUX,2022,651.276,311746.0,1178.0,478.6695655912394,1.8087569632536744,5.85,24.25917808219178,35.902109589041096,40.45424657534247,4.041095890410959
309,Macao,MAC,2020,682.547,46.0,0.0,0.06739462630412264,0.0,0.0,28.014472727272725,44.78774545454546,40.471236363636365,75.0
310,Macao,MAC,2021,690.667,79.0,0.0,0.11438218417848253,0.0,66.4,27.41317808219178,47.52632876712329,45.50964383561644,61.64383561643836
311,Macao,MAC,2022,699.67,2501.0,45.0,3.574542284219704,0.06431603470207384,91.87,43.13065753424657,59.92232876712329,58.336739726027396,71.02739726027397
312,Madagascar,MDG,2020,28571.222,17714.0,261.0,0.6199944825601089,0.009135066046527515,0.0,59.90552727272728,51.630872727272724,53.397490909090905,39.27272727272727
313,Madagascar,MDG,2021,29260.083,50279.0,1027.0,1.7183478256025453,0.03509901185174355,1.83,47.57082191780822,43.719808219178084,48.10638356164383,13.013698630136986
314,Madagascar,MDG,2022,29963.345,67735.0,1416.0,2.2605954041513057,0.047257741083313626,6.84,19.326712328767123,25.61331506849315,29.271643835616437,0.0
315,Malawi,MWI,2020,19633.241,6583.0,189.0,0.33529869062372325,0.009626530841240119,0.0,56.918727272727274,49.59534545454545,50.065599999999996,46.31818181818182
316,Malawi,MWI,2021,20146.243,75075.0,2364.0,3.726501263784022,0.11734197785661575,3.46,42.25375342465754,45.82860273972602,48.5535890410959,26.746575342465754
317,Malawi,MWI,2022,20664.39,88220.0,2896.0,4.269179975794108,0.14014447075379433,18.06,39.659123287671235,39.8128493150685,45.502493150684934,0.0
318,Malaysia,MYS,2020,33396.348,113010.0,471.0,3.3839029345364353,0.014103338484794805,0.0,66.18392727272727,68.89549090909091,68.08854545454545,74.54545454545455
319,Malaysia,MYS,2021,33751.399,2758086.0,31487.0,81.71767931752993,0.932909477322703,75.62,70.62087671232877,72.73430136986302,72.44065753424658,74.79452054794521
320,Malaysia,MYS,2022,34125.044,5026677.0,36853.0,147.3017001824232,1.0799399994912826,81.13,21.077534246575343,40.5174794520548,35.661726027397265,74.48630136986301
321,Mali,MLI,2020,21561.299,7090.0,269.0,0.3288299095522955,0.012476057217146333,0.0,49.20818181818182,44.95498181818182,45.87236363636364,38.54545454545455
322,Mali,MLI,2021,22248.667,21008.0,660.0,0.9442363445863969,0.02966469856373867,1.74,44.79865753424657,44.94309589041096,51.1858904109589,1.2328767123287672
323,Mali,MLI,2022,22938.514,32770.0,743.0,1.4286016958204006,0.03239093866324558,11.83,28.864931506849317,36.90106849315068,38.2361095890411,27.568493150684933
324,Malta,MLT,2020,521.121,12774.0,219.0,24.512541233226067,0.4202478886861209,0.0,54.67996363636364,59.615927272727276,59.204618181818184,62.5
325,Malta,MLT,2021,532.375,52473.0,476.0,98.56398215543555,0.8941065977929091,81.73,51.80452054794521,63.21986301369863,63.3212602739726,62.5
326,Malta,MLT,2022,534.197,116384.0,815.0,217.86719131706093,1.5256543934166609,88.38,22.130027397260275,34.70835616438356,37.448767123287666,15.513698630136986
327,Mauritania,MRT,2020,4556.274,14364.0,347.0,3.152575986431018,0.07615872091976908,0.0,47.35094545454545,41.85916363636364,44.05901818181818,26.454545454545453
328,Mauritania,MRT,2021,4673.674,41473.0,866.0,8.873746863816347,0.18529319760000376,16.2,37.49983561643836,41.10794520547945,46.24632876712329,5.136986301369863
329,Mauritania,MRT,2022,4798.604,63425.0,997.0,13.217385723014443,0.20776875941419629,32.46,32.46643835616438,34.70613698630137,39.66471232876712,0.0
330,Mauritius,MUS,2020,1298.695,527.0,10.0,0.4057919680910453,0.007700037345181125,0.0,36.46814545454546,45.27250909090909,43.22,59.63636363636363
331,Mauritius,MUS,2021,1299.134,68480.0,786.0,52.71203740337794,0.6050184199628368,70.02,52.539589041095894,64.08339726027397,61.14432876712329,84.65753424657534
332,Mauritius,MUS,2022,1299.804,289980.0,1041.0,223.09517434936342,0.8008899803354966,83.74,20.569013698630137,33.490794520547944,34.89008219178082,23.698630136986303
333,Mexico,MEX,2020,126386.142,1426094.0,125807.0,11.28362633301996,0.995417677991943,0.0,74.11821818181818,56.99447272727273,61.863963636363636,22.90909090909091
334,Mexico,MEX,2021,127024.134,3979723.0,299428.0,31.330447802934835,2.3572528351187185,57.08,49.1213698630137,50.25224657534247,53.096000000000004,30.34246575342466
335,Mexico,MEX,2022,127984.117,7234467.0,331105.0,56.52628755488465,2.5870788326023297,64.82,25.42287671232877,33.96964383561644,37.640904109589044,8.287671232876713
336,Moldova,MDA,2020,3074.67,144818.0,2985.0,47.10033922339633,0.9708358945838089,0.0,63.8,59.462363636363634,62.63872727272728,37.22727272727273
337,Moldova,MDA,2021,3048.343,376155.0,10275.0,123.39654691089554,3.3706836796252917,30.01,53.74821917808219,54.817452054794515,57.29235616438356,37.5
338,Moldova,MDA,2022,3497.649,596550.0,11933.0,170.55742300042115,3.411720272674588,32.81,17.024438356164385,30.354109589041094,31.126876712328766,24.965753424657535
339,Monaco,MCO,2020,36.811,875.0,4.0,23.77006872945587,0.1086631713346554,0.0,59.23352727272727,56.89309090909091,58.27592727272727,47.22727272727273
340,Monaco,MCO,2021,36.561,4985.0,38.0,136.34747408440688,1.039358879680534,70.34,38.87868493150685,52.41723287671233,54.07750684931507,40.78767123287671
341,Monaco,MCO,2022,36.377,15948.0,65.0,438.4088847348599,1.78684333507436,70.34,20.779013698630138,37.94158904109589,38.08649315068493,36.917808219178085
342,Mongolia,MNG,2020,3322.207,1195.0,1.0,0.3597006447822186,0.0003010047236671285,0.0,63.29836363636363,57.369927272727274,56.48992727272727,63.54545454545455
