,country,ISO,region,north_south,year,population,GDP,inflation,unemployment,GDP Per Capita
221,Peru,PER,South/Latin America,Global South,2020,33304756,201705055938.653,2.00241205759293,7.17999982833862,6056.343902914437
222,Peru,PER,South/Latin America,Global South,2019,32824861,228323495040.901,2.25212191358024,3.38000011444092,6955.809958826665
223,Peru,PER,South/Latin America,Global South,2018,32203944,222597212925.211,1.50915423024742,3.49000000953674,6912.110296962726
224,Philippines,PHL,Asia & Pacific,Global South,2021,113880328,394086401171.168,3.92718022100326,3.40000009536743,3460.530963444082
225,Philippines,PHL,Asia & Pacific,Global South,2020,112190977,361751116292.541,2.39316239316241,2.51999998092651,3224.4225513121346
226,Philippines,PHL,Asia & Pacific,Global South,2019,110380804,376823278560.849,2.39206534422402,2.24000000953674,3413.8479237825536
227,Philippines,PHL,Asia & Pacific,Global South,2018,108568836,346842094175.24,5.30934661627714,2.33999991416931,3194.674521289332
228,Poland,POL,Europe,Global North,2021,37747124,679444832854.295,5.05502704719268,3.35999989509583,17999.909949544635
229,Poland,POL,Europe,Global North,2020,37899070,599449188399.108,3.3744697261859,3.16000008583069,15816.98939839706
230,Poland,POL,Europe,Global North,2019,37965475,596054591863.312,2.227478809383,3.27999997138977,15699.911350070348
231,Poland,POL,Europe,Global North,2018,37974750,588782567765.872,1.81295156542681,3.84999990463257,15504.58048481878
232,Portugal,PRT,Europe,Global North,2021,10325147,253663144586.019,1.2656571906905,6.57999992370605,24567.509265099954
233,Portugal,PRT,Europe,Global North,2020,10297081,229031860520.777,-0.0124383299576167,6.80000019073486,22242.40641797195
234,Portugal,PRT,Europe,Global North,2019,10286263,239986922638.902,0.338178410046125,6.46000003814697,23330.817288932045
235,Portugal,PRT,Europe,Global North,2018,10283822,242313116577.967,0.99371568346825,6.98999977111816,23562.554522819144
236,Qatar,QAT,Middle east,Global South,2021,2688235,179677211793.938,2.30446565742003,0.140000000596046,66838.35743301385
237,Qatar,QAT,Middle east,Global South,2020,2760385,144411363345.27,-2.54031503004763,0.140000000596046,52315.660078311535
238,Qatar,QAT,Middle east,Global South,2019,2807235,175837550989.011,-0.666641124861102,0.100000001490116,62637.27510842911
239,Qatar,QAT,Middle east,Global South,2018,2766732,183334953818.681,0.255815382724374,0.109999999403954,66264.08116820893
240,Romania,ROU,Europe,Global North,2021,19119880,284087563695.798,5.05232876096582,5.59000015258789,14858.229429044428
241,Romania,ROU,Europe,Global North,2020,19265250,251362040527.804,2.63107311184752,5.03000020980835,13047.432061759073
242,Romania,ROU,Europe,Global North,2019,19371648,251019278416.197,3.82785432599428,3.91000008583069,12958.07555537851
243,Romania,ROU,Europe,Global North,2018,19473970,243317079358.636,4.62548443137781,4.19000005722046,12494.477467030913
244,Russian Federation,RUS,Europe,Global North,2021,143449286,1778782625793.74,6.69445891957619,4.71999979019165,12400.080024056306
245,Russian Federation,RUS,Europe,Global North,2020,144073139,1489362488439.76,3.38165937237896,5.59000015258789,10337.544519244215
246,Russian Federation,RUS,Europe,Global North,2019,144406261,1693113904262.89,4.47036660760175,4.5,11724.657175791635
247,Russian Federation,RUS,Europe,Global North,2018,144477859,1657329646183.62,2.87829723647886,4.84999990463257,11471.166984718539
248,Rwanda,RWA,Africa,Global South,2021,13461888,11070356519.4804,-0.391346748300792,15.789999961853,822.3479885942002
249,Rwanda,RWA,Africa,Global South,2020,13146362,10184345442.1708,9.85039902274209,11.8299999237061,774.6892594446128
250,Rwanda,RWA,Africa,Global South,2019,12835028,10356327149.4262,3.3478765503764,11.2399997711182,806.8799810507777
251,Rwanda,RWA,Africa,Global South,2018,12531808,9642440645.81148,-0.311210160390642,10.7600002288818,769.4373107066019
252,Saint Lucia,LCA,South/Latin America,Global South,2021,179651,1691275156.6002,2.41070312174385,19.5200004577637,9414.226230859833
253,Saint Lucia,LCA,South/Latin America,Global South,2020,179237,1516015718.73491,-1.75580833517596,20.3899993896484,8458.162760673913
254,Saint Lucia,LCA,South/Latin America,Global South,2019,178583,2094201725.17451,0.539087559191731,15.3199996948242,11726.7697662964
255,Saint Lucia,LCA,South/Latin America,Global South,2018,177888,2057067919.33041,1.93561893150608,19.0799999237061,11563.837467004014
256,Saudi Arabia,SAU,Middle east,Global South,2021,35950396,833541236569.315,3.06328988941548,6.61999988555908,23185.870791779733
257,Saudi Arabia,SAU,Middle east,Global South,2020,35997107,703367841222.555,3.44545825956691,7.65999984741211,19539.5658107346
258,Saudi Arabia,SAU,Middle east,Global South,2019,35827362,803616264791.024,-2.09333333333333,5.6399998664856,22430.238229401988
259,Saudi Arabia,SAU,Middle east,Global South,2018,35018133,816578674529.141,2.45814158007533,6.03000020980835,23318.738167141608
260,Serbia,SRB,Europe,Global North,2021,6834326,63082047649.8528,4.08510285335103,10.0600004196167,9230.178316026013
261,Serbia,SRB,Europe,Global North,2020,6899126,53356480453.8048,1.57553290083409,9.01000022888184,7733.802869204708
262,Serbia,SRB,Europe,Global North,2019,6945235,51514222381.8428,1.8492298451109,10.3900003433228,7417.203648522015
263,Serbia,SRB,Europe,Global North,2018,6982604,50640650221.4622,1.95984076293803,12.7299995422363,7252.40185773992
264,Slovakia,SVK,Europe,Global North,2021,5447247,116527101097.7,3.14960629921263,6.8899998664856,21391.925333604297
265,Slovakia,SVK,Europe,Global North,2020,5458827,106696828625.55,1.9369412669422,6.71999979019165,19545.742817193146
266,Slovakia,SVK,Europe,Global North,2019,5454147,105720354988.541,2.66456133425443,5.76000022888184,19383.481044522818
267,Slovakia,SVK,Europe,Global North,2018,5446771,106137924015.593,2.51403712883808,6.53999996185303,19486.393684550534
268,Slovenia,SVN,Europe,Global North,2021,2108079,61748586534.8672,1.91706506089267,4.73999977111816,29291.40062344305
269,Slovenia,SVN,Europe,Global North,2020,2102419,53706800043.6842,-0.0548568157606067,4.98999977111816,25545.241002713636
270,Slovenia,SVN,Europe,Global North,2019,2088385,54331588482.3058,1.63052260754338,4.44999980926514,26016.07868391403
271,Slovenia,SVN,Europe,Global North,2018,2073894,54177882425.8431,1.73860861988181,5.13000011444092,26123.747127791055
272,South Africa,ZAF,Africa,Global South,2021,59392255,419015018371.887,4.61167217803201,28.7700004577637,7055.044775987829
273,South Africa,ZAF,Africa,Global South,2020,58801927,337619680138.494,3.21003597454107,24.3400001525879,5741.643129118779
274,South Africa,ZAF,Africa,Global South,2019,58087055,388531954110.604,4.12024587014984,25.5400009155273,6688.787271287966
275,South Africa,ZAF,Africa,Global South,2018,57339635,404159690890.846,4.51716522786587,24.2199993133545,7048.522211396114
276,Spain,ESP,Europe,Global North,2021,47415750,1427380681294.55,3.09313511976406,14.7799997329712,30103.513733190975
277,Spain,ESP,Europe,Global North,2020,47365655,1276962685648.25,-0.322753017299705,15.5299997329712,26959.675436732585
278,Spain,ESP,Europe,Global North,2019,47134837,1394320055129.41,0.699518994458693,14.1000003814697,29581.51855132988
279,Spain,ESP,Europe,Global North,2018,46797754,1421702715218.04,1.67498136863794,15.25,30379.721112642288
280,Sweden,SWE,Europe,Global North,2021,10415811,635663801201.765,2.16319736447149,8.72000026702881,61028.73806002864
281,Sweden,SWE,Europe,Global North,2020,10353442,547054174235.876,0.497367318853562,8.28999996185303,52837.90397781491
282,Sweden,SWE,Europe,Global North,2019,10278887,533879529188.454,1.78415097403832,6.82999992370605,51939.429744529145
283,Sweden,SWE,Europe,Global North,2018,10175214,555455371487.089,1.95353530127029,6.3600001335144,54589.06038606058
284,Switzerland,CHE,Europe,Global North,2021,8703405,800640155387.26,0.581814168489875,5.09999990463257,91991.60045835625
285,Switzerland,CHE,Europe,Global North,2020,8638167,739913619797.445,-0.725874933313391,4.82000017166138,85656.32266630698
286,Switzerland,CHE,Europe,Global North,2019,8575280,721369112726.724,0.362886179940635,4.3899998664856,84121.93103044145
287,Switzerland,CHE,Europe,Global North,2018,8514329,725568717468.001,0.936335464113605,4.71000003814697,85217.36915122742
288,Thailand,THA,Asia & Pacific,Global South,2021,71601103,505947037098.424,1.23039541318382,1.21000003814697,7066.190545953238
289,Thailand,THA,Asia & Pacific,Global South,2020,71475664,499681757030.968,-0.845937147357037,1.10000002384186,6990.935502620417
290,Thailand,THA,Asia & Pacific,Global South,2019,71307763,544081056184.697,0.70672860131428,0.720000028610229,7630.0396099187265
291,Thailand,THA,Asia & Pacific,Global South,2018,71127802,506754616189.315,1.06389754183022,0.769999980926514,7124.564543542552
292,Turkey,TUR,Europe,Global North,2021,84775404,819035182929.585,19.5964926913323,11.9700002670288,9661.235975113548
293,Turkey,TUR,Europe,Global North,2020,84135428,720289368333.191,12.2789574462574,13.1099996566772,8561.070947819877
294,Turkey,TUR,Europe,Global North,2019,83481684,759937390496.669,15.1768215720023,13.6700000762939,9103.043375318937
295,Turkey,TUR,Europe,Global North,2018,82809304,778471900960.981,16.3324638988929,10.8900003433228,9400.778214015432
296,Ukraine,UKR,Europe,Global North,2021,43792855,200085537744.354,9.36313917695229,9.82999992370605,4568.908278401899
297,Ukraine,UKR,Europe,Global North,2020,44132049,156617861448.576,2.7324920941942,9.47999954223633,3548.8463598999447
298,Ukraine,UKR,Europe,Global North,2019,44386203,153882982016.281,7.8867174561113,8.1899995803833,3466.9102472288746
299,Ukraine,UKR,Europe,Global North,2018,44622518,130891049796.879,10.9518559353179,8.80000019073486,2933.295915682728
300,United States of America,USA,North America,Global North,2021,331893745,23315080560000.0,4.69785886363739,5.34999990463257,70248.62900022416
301,United States of America,USA,North America,Global North,2020,331501080,21060473613000.0,1.23358439630637,8.05000019073486,63530.63348390901
302,United States of America,USA,North America,Global North,2019,328329953,21380976119000.0,1.81221007526015,3.67000007629395,65120.394662865256
303,United States of America,USA,North America,Global North,2018,326838199,20533057312000.0,2.44258329692818,3.90000009536743,62823.30943819697
304,Uruguay,URY,South/Latin America,Global South,2021,3426260,59319484710.6527,7.74791402314763,9.28999996185303,17313.188348418596
305,Uruguay,URY,South/Latin America,Global South,2020,3429086,53560755046.6162,9.75640636078191,10.3299999237061,15619.542655569503
306,Uruguay,URY,South/Latin America,Global South,2019,3428409,61231149880.5857,7.88198870879622,8.72999954223633,17859.931496092122
307,Uruguay,URY,South/Latin America,Global South,2018,3427042,64515038268.1373,7.60653360377044,8.34000015258789,18825.28380689157
308,Viet Nam,VNM,Asia & Pacific,Global South,2021,97468029,366137590600.699,1.83471554810462,2.38000011444092,3756.4891211732515
309,Viet Nam,VNM,Asia & Pacific,Global South,2020,96648685,346615750664.384,3.22093436652514,2.09999990463257,3586.3473017184247
310,Viet Nam,VNM,Asia & Pacific,Global South,2019,95776716,334365257436.758,2.79582367452244,1.67999994754791,3491.091273548761
311,Viet Nam,VNM,Asia & Pacific,Global South,2018,94914330,310106472642.968,3.53962805942641,1.1599999666214,3267.225008520505
312,Zambia,ZMB,Africa,Global South,2021,19473125,22147634727.3584,22.0212342935964,5.19999980926514,1137.3436326916403
313,Zambia,ZMB,Africa,Global South,2020,18927715,18110631358.3114,15.7325851421273,6.03000020980835,956.8313638657071
314,Zambia,ZMB,Africa,Global South,2019,18380477,23308667781.2258,9.15031644316299,5.53999996185303,1268.1209405624131
315,Zambia,ZMB,Africa,Global South,2018,17835893,26311590296.7021,7.49457192728511,5.03000020980835,1475.2045382141562
